800,250,20,0
780,250,20,0
760,250,20,0
740,250,20,0
720,250,20,0
700,250,20,0
680,250,20,0
660,250,20,0
640,250,20,0
620,250,20,0
600,250,20,0
580,250,20,0
560,250,20,0
540,250,20,0
520,250,20,0
500,250,20,0
480,250,20,0
460,250,20,2
440,250,20,2
420,250,20,2
400,250,20,2
380,250,20,2
360,250,20,2
340,250,20,2
320,250,20,2
300,250,20,2
280,250,20,2
260,250,20,2
240,250,20,2
220,250,20,2
200,250,20,2
180,250,20,2
160,250,20,2
140,250,20,2
120,250,20,2
100,250,20,2
80,250,20,2
60,250,20,2
40,250,20,2
20,250,20,2
0,250,20,2
-20,250,20,2
-40,250,20,2
-60,250,20,2
-80,250,20,2
-100,250,20,2
-120,250,20,2
-140,250,20,2
-160,250,20,2
1020,300,20,2
1000,300,20,2
980,300,20,2
960,300,20,2
940,300,20,2
920,300,20,2
900,300,20,2
880,300,20,2
860,300,20,0
840,300,20,0
820,300,20,0
800,300,20,0
780,300,20,0
760,300,20,0
740,300,20,0
720,300,20,0
700,300,20,0
680,300,20,0
660,300,20,0
640,300,20,0
620,300,20,0
600,300,20,0
580,300,20,0
560,300,20,0
540,300,20,0
520,300,20,0
500,300,20,0
480,300,20,0
460,300,20,0
440,300,20,0
420,300,20,0
400,300,20,0
380,300,20,0
360,300,20,0
340,300,21,0
319,300,21,0
298,300,21,0
277,300,21,0
256,300,21,0
235,300,21,0
214,300,21,0
193,300,21,1
172,300,21,1
151,300,21,1
130,300,21,1
109,300,21,1
88,300,21,1
67,300,21,1
46,300,21,1
25,300,21,1
4,300,21,1
-17,300,21,0
-38,300,21,0
-59,300,21,0
-80,300,21,0
-101,300,21,0
-122,300,21,0
1020,300,21,0
999,300,21,0
978,300,21,0
957,300,21,0
936,300,21,0
915,300,21,0
894,300,21,0
873,300,21,0
852,300,21,0
831,300,21,0
810,300,21,0
789,300,21,0
768,300,21,0
747,300,21,0
726,300,21,0
705,300,21,0
684,300,21,0
663,300,21,0
642,300,21,0
621,300,21,0
600,300,21,0
579,300,21,0
558,300,21,0
537,300,21,0
516,300,21,0
495,300,21,0
474,300,21,0
453,300,21,0
432,300,21,0
411,300,21,0
390,300,21,0
369,300,21,0
348,300,21,0
327,300,21,0
306,300,21,1
285,300,21,1
264,300,21,1
243,300,21,1
222,300,21,1
201,300,21,1
180,300,21,1
159,300,21,1
138,300,21,0
117,300,21,0
96,300,21,0
75,300,21,0
54,300,21,0
33,300,21,0
12,300,21,0
-9,300,21,0
-30,300,21,0
-51,300,21,0
-72,300,21,0
-93,300,21,0
-114,300,21,0
1020,325,21,0
999,325,21,0
978,325,21,0
957,325,21,0
936,325,21,0
915,325,21,0
894,325,21,0
873,325,21,0
852,325,21,0
831,325,21,0
810,325,21,0
789,325,21,0
768,325,21,0
747,325,21,0
726,325,21,0
705,325,21,0
684,325,21,0
663,325,21,0
642,325,21,0
621,325,21,0
600,325,21,0
579,325,21,0
558,325,22,0
536,325,22,0
514,325,22,0
492,325,22,0
470,325,22,0
448,325,22,0
426,325,22,0
404,325,22,0
382,325,22,0
360,325,22,0
338,325,22,0
316,325,22,0
294,325,22,0
272,325,22,0
250,325,22,0
228,325,22,1
206,325,22,1
184,325,22,1
162,325,22,1
140,325,22,1
118,325,22,1
96,325,22,1
74,325,22,1
52,325,22,0
30,325,22,0
8,325,22,0
-14,325,22,0
-36,325,22,0
-58,325,22,0
-80,325,22,0
-102,325,22,0
-124,325,22,0
-146,325,22,0
1020,325,22,0
998,325,22,0
976,325,22,0
954,325,22,0
932,325,22,0
910,325,22,0
888,325,22,0
866,325,22,0
844,325,22,0
822,325,22,0
800,325,22,0
778,325,22,0
756,325,22,0
734,325,22,0
712,325,22,0
690,325,22,0
668,325,22,0
646,325,22,0
624,325,22,0
602,325,22,0
580,325,22,0
558,325,22,0
536,325,22,0
514,325,22,0
492,325,22,0
470,325,22,0
448,325,22,0
426,325,22,0
404,325,22,0
382,325,22,0
360,325,22,0
338,325,22,0
316,325,22,0
294,325,22,0
272,325,22,0
250,325,22,0
228,325,22,0
206,325,22,1
184,325,22,1
162,325,22,1
140,325,22,1
118,325,22,1
96,325,22,1
74,325,22,0
52,325,22,0
30,325,22,0
8,325,22,0
-14,325,22,0
-36,325,22,0
-58,325,22,0
-80,325,22,0
-102,325,22,0
-124,325,22,0
-146,325,22,0
1020,250,22,0
998,250,22,0
976,250,22,0
954,250,22,0
932,250,22,0
910,250,22,0
888,250,22,0
866,250,22,0
844,250,22,0
822,250,22,0
800,250,22,0
778,250,22,0
756,250,22,0
734,250,23,0
711,250,23,0
688,250,23,0
665,250,23,0
642,250,23,0
619,250,23,0
596,250,23,0
573,250,23,0
550,250,23,0
527,250,23,0
504,250,23,0
481,250,23,0
458,250,23,0
435,250,23,0
412,250,23,2
389,250,23,2
366,250,23,2
343,250,23,2
320,250,23,2
297,250,23,2
274,250,23,2
251,250,23,2
228,250,23,2
205,250,23,2
182,250,23,2
159,250,23,2
136,250,23,2
113,250,23,2
90,250,23,2
67,250,23,2
44,250,23,2
21,250,23,2
-2,250,23,2
-25,250,23,2
-48,250,23,2
-71,250,23,2
-94,250,23,2
-117,250,23,2
-140,250,23,2
-163,250,23,2
1020,325,23,2
997,325,23,2
974,325,23,2
951,325,23,2
928,325,23,2
905,325,23,2
882,325,23,0
859,325,23,0
836,325,23,0
813,325,23,0
790,325,23,0
767,325,23,0
744,325,23,0
721,325,23,0
698,325,23,0
675,325,23,0
652,325,23,0
629,325,23,0
606,325,23,0
583,325,23,0
560,325,23,0
537,325,23,0
514,325,23,0
491,325,23,0
468,325,23,0
445,325,23,0
422,325,23,0
399,325,23,0
376,325,23,0
353,325,23,0
330,325,23,0
307,325,23,0
284,325,23,0
261,325,23,0
238,325,23,0
215,325,23,0
192,325,23,0
169,325,23,1
146,325,23,1
123,325,23,1
100,325,23,1
77,325,23,1
54,325,23,1
31,325,23,0
8,325,23,0
-15,325,23,0
-38,325,23,0
-61,325,23,0
-84,325,23,0
-107,325,23,0
-130,325,23,0
1020,325,23,0
997,325,23,0
974,325,23,0
951,325,23,0
928,325,23,0
905,325,23,0
882,325,23,0
859,325,23,0
836,325,24,0
812,325,24,0
788,325,24,0
764,325,24,0
740,325,24,0
716,325,24,0
692,325,24,0
668,325,24,0
644,325,24,0
620,325,24,0
596,325,24,0
572,325,24,0
548,325,24,0
524,325,24,0
500,325,24,0
476,325,24,0
452,325,24,0
428,325,24,0
404,325,24,0
380,325,24,0
356,325,24,0
332,325,24,0
308,325,24,0
284,325,24,0
260,325,24,1
236,325,24,1
212,325,24,1
188,325,24,1
164,325,24,1
140,325,24,1
116,325,24,1
92,325,24,1
68,325,24,0
44,325,24,0
20,325,24,0
-4,325,24,0
-28,325,24,0
-52,325,24,0
-76,325,24,0
-100,325,24,0
1020,325,24,0
996,325,24,0
972,325,24,0
948,325,24,0
924,325,24,0
900,325,24,0
876,325,24,0
852,325,24,0
828,325,24,0
804,325,24,0
780,325,24,0
756,325,24,0
732,325,24,0
708,325,24,0
684,325,24,0
660,325,24,0
636,325,24,0
612,325,24,0
588,325,24,0
564,325,24,0
540,325,24,0
516,325,24,0
492,325,24,0
468,325,24,0
444,325,24,0
420,325,24,0
396,325,24,0
372,325,24,0
348,325,24,0
324,325,24,0
300,325,24,0
276,325,24,0
252,325,24,0
228,325,24,0
204,325,24,0
180,325,24,1
156,325,24,1
132,325,24,1
108,325,24,1
84,325,24,1
60,325,24,0
36,325,24,0
12,325,24,0
-12,325,24,0
-36,325,24,0
-60,325,24,0
-84,325,24,0
-108,325,24,0
-132,325,24,0
1020,325,24,0
996,325,24,0
972,325,24,0
948,325,24,0
924,325,24,0
900,325,24,0
876,325,24,0
852,325,24,0
828,325,24,0
804,325,24,0
780,325,24,0
756,325,25,0
731,325,25,0
706,325,25,0
681,325,25,0
656,325,25,0
631,325,25,0
606,325,25,0
581,325,25,0
556,325,25,0
531,325,25,0
506,325,25,0
481,325,25,0
456,325,25,0
431,325,25,0
406,325,25,0
381,325,25,0
356,325,25,0
331,325,25,0
306,325,25,0
281,325,25,0
256,325,25,1
231,325,25,1
206,325,25,1
181,325,25,1
156,325,25,1
131,325,25,1
106,325,25,0
81,325,25,0
56,325,25,0
31,325,25,0
6,325,25,0
-19,325,25,0
-44,325,25,0
-69,325,25,0
-94,325,25,0
-119,325,25,0
-144,325,25,0
-169,325,25,0
1020,250,25,0
995,250,25,0
970,250,25,0
945,250,25,0
920,250,25,0
895,250,25,0
870,250,25,0
845,250,25,0
820,250,25,0
795,250,25,0
770,250,25,0
745,250,25,0
720,250,25,0
695,250,25,0
670,250,25,0
645,250,25,0
620,250,25,0
595,250,25,0
570,250,25,0
545,250,25,0
520,250,25,0
495,250,25,0
470,250,25,0
445,250,25,0
420,250,25,0
395,250,25,0
370,250,25,2
345,250,25,2
320,250,25,2
295,250,25,2
270,250,25,2
245,250,25,2
220,250,25,2
195,250,25,2
170,250,25,2
145,250,25,2
120,250,25,2
95,250,25,2
70,250,25,2
45,250,25,2
20,250,25,2
-5,250,25,2
-30,250,25,2
-55,250,25,2
-80,250,25,2
-105,250,25,2
-130,250,25,2
-155,250,25,2
1020,300,25,2
995,300,25,2
970,300,25,2
945,300,25,2
920,300,25,2
895,300,25,2
870,300,25,2
845,300,25,2
820,300,25,2
795,300,25,2
770,300,25,0
745,300,25,0
720,300,25,0
695,300,25,0
670,300,26,0
644,300,26,0
618,300,26,0
592,300,26,0
566,300,26,0
540,300,26,0
514,300,26,0
488,300,26,0
462,300,26,0
436,300,26,0
410,300,26,0
384,300,26,0
358,300,26,0
332,300,26,0
306,300,26,1
280,300,26,1
254,300,26,1
228,300,26,1
202,300,26,1
176,300,26,1
150,300,26,1
124,300,26,0
98,300,26,0
72,300,26,0
46,300,26,0
20,300,26,0
-6,300,26,0
-32,300,26,0
-58,300,26,0
-84,300,26,0
-110,300,26,0
1020,250,26,0
994,250,26,0
968,250,26,0
942,250,26,0
916,250,26,0
890,250,26,0
864,250,26,0
838,250,26,0
812,250,26,0
786,250,26,0
760,250,26,0
734,250,26,0
708,250,26,0
682,250,26,0
656,250,26,0
630,250,26,0
604,250,26,0
578,250,26,0
552,250,26,0
526,250,26,0
500,250,26,0
474,250,26,0
448,250,26,2
422,250,26,2
396,250,26,2
370,250,26,2
344,250,26,2
318,250,26,2
292,250,26,2
266,250,26,2
240,250,26,2
214,250,26,2
188,250,26,2
162,250,26,2
136,250,26,2
110,250,26,2
84,250,26,2
58,250,26,2
32,250,26,2
6,250,26,2
-20,250,26,2
-46,250,26,2
-72,250,26,2
-98,250,26,2
-124,250,26,2
-150,250,26,2
-176,250,26,2
1020,300,26,2
994,300,26,2
968,300,26,2
942,300,26,0
916,300,26,0
890,300,26,0
864,300,26,0
838,300,26,0
812,300,26,0
786,300,26,0
760,300,26,0
734,300,26,0
708,300,26,0
682,300,26,0
656,300,26,0
630,300,26,0
604,300,26,0
578,300,26,0
552,300,26,0
526,300,26,0
500,300,26,0
474,300,27,0
447,300,27,0
420,300,27,0
393,300,27,0
366,300,27,1
339,300,27,1
312,300,27,1
285,300,27,1
258,300,27,1
231,300,27,1
204,300,27,1
177,300,27,1
150,300,27,1
123,300,27,1
96,300,27,1
69,300,27,1
42,300,27,1
15,300,27,1
-12,300,27,1
-39,300,27,1
-66,300,27,1
-93,300,27,1
-120,300,27,1
-147,300,27,1
-174,300,27,1
1020,300,27,0
993,300,27,0
966,300,27,0
939,300,27,0
912,300,27,0
885,300,27,0
858,300,27,0
831,300,27,0
804,300,27,0
777,300,27,0
750,300,27,0
723,300,27,0
696,300,27,0
669,300,27,0
642,300,27,0
615,300,27,0
588,300,27,0
561,300,27,0
534,300,27,0
507,300,27,0
480,300,27,0
453,300,27,0
426,300,27,0
399,300,27,0
372,300,27,0
345,300,27,0
318,300,27,1
291,300,27,1
264,300,27,1
237,300,27,1
210,300,27,1
183,300,27,1
156,300,27,1
129,300,27,1
102,300,27,1
75,300,27,1
48,300,27,1
21,300,27,1
-6,300,27,1
-33,300,27,1
-60,300,27,1
-87,300,27,1
-114,300,27,1
-141,300,27,0
-168,300,27,0
1020,300,27,0
993,300,27,0
966,300,27,0
939,300,27,0
912,300,27,0
885,300,27,0
858,300,27,0
831,300,27,0
804,300,27,0
777,300,27,0
750,300,27,0
723,300,27,0
696,300,27,0
669,300,27,0
642,300,27,0
615,300,27,0
588,300,27,0
561,300,27,0
534,300,27,0
507,300,27,0
480,300,27,0
453,300,27,0
426,300,27,0
399,300,27,0
372,300,27,0
345,300,27,0
318,300,27,1
291,300,27,1
264,300,27,1
237,300,27,1
210,300,28,1
182,300,28,1
154,300,28,1
126,300,28,1
98,300,28,1
70,300,28,1
42,300,28,1
14,300,28,1
-14,300,28,1
-42,300,28,1
-70,300,28,1
-98,300,28,1
-126,300,28,1
-154,300,28,0
-182,300,28,0
1020,300,28,0
992,300,28,0
964,300,28,0
936,300,28,0
908,300,28,0
880,300,28,0
852,300,28,0
824,300,28,0
796,300,28,0
768,300,28,0
740,300,28,0
712,300,28,0
684,300,28,0
656,300,28,0
628,300,28,0
600,300,28,0
572,300,28,0
544,300,28,0
516,300,28,0
488,300,28,0
460,300,28,0
432,300,28,0
404,300,28,0
376,300,28,0
348,300,28,0
320,300,28,0
292,300,28,0
264,300,28,0
236,300,28,1
208,300,28,1
180,300,28,1
152,300,28,1
124,300,28,1
96,300,28,1
68,300,28,1
40,300,28,1
12,300,28,1
-16,300,28,1
-44,300,28,1
-72,300,28,0
-100,300,28,0
-128,300,28,0
1020,300,28,0
992,300,28,0
964,300,28,0
936,300,28,0
908,300,28,0
880,300,28,0
852,300,28,0
824,300,28,0
796,300,28,0
768,300,28,0
740,300,28,0
712,300,28,0
684,300,28,0
656,300,28,0
628,300,28,0
600,300,28,0
572,300,28,0
544,300,28,0
516,300,28,0
488,300,28,0
460,300,28,0
432,300,28,0
404,300,28,0
376,300,28,0
348,300,28,1
320,300,28,1
292,300,28,1
264,300,28,1
236,300,28,1
208,300,28,1
180,300,28,1
152,300,28,1
124,300,28,1
96,300,28,1
68,300,28,1
40,300,28,1
12,300,28,0
-16,300,28,0
-44,300,28,0
-72,300,28,0
-100,300,28,0
-128,300,28,0
-156,300,28,0
1020,250,29,0
991,250,29,0
962,250,29,0
933,250,29,0
904,250,29,0
875,250,29,0
846,250,29,0
817,250,29,0
788,250,29,0
759,250,29,0
730,250,29,0
701,250,29,0
672,250,29,0
643,250,29,0
614,250,29,0
585,250,29,0
556,250,29,0
527,250,29,0
498,250,29,0
469,250,29,0
440,250,29,0
411,250,29,2
382,250,29,2
353,250,29,2
324,250,29,2
295,250,29,2
266,250,29,2
237,250,29,2
208,250,29,2
179,250,29,2
150,250,29,2
121,250,29,2
92,250,29,2
63,250,29,2
34,250,29,2
5,250,29,2
-24,250,29,2
-53,250,29,2
-82,250,29,2
-111,250,29,2
-140,250,29,2
-169,250,29,2
1020,325,29,2
991,325,29,2
962,325,29,2
933,325,29,0
904,325,29,0
875,325,29,0
846,325,29,0
817,325,29,0
788,325,29,0
759,325,29,0
730,325,29,0
701,325,29,0
672,325,29,0
643,325,29,0
614,325,29,0
585,325,29,0
556,325,29,0
527,325,29,0
498,325,29,0
469,325,29,0
440,325,29,0
411,325,29,0
382,325,29,1
353,325,29,1
324,325,29,1
295,325,29,1
266,325,29,1
237,325,29,1
208,325,29,1
179,325,29,1
150,325,29,1
121,325,29,0
92,325,29,0
63,325,29,0
34,325,29,0
5,325,29,0
-24,325,29,0
-53,325,29,0
-82,325,29,0
-111,325,29,0
-140,325,29,0
1020,325,29,0
991,325,29,0
962,325,29,0
933,325,29,0
904,325,29,0
875,325,29,0
846,325,29,0
817,325,29,0
788,325,29,0
759,325,29,0
730,325,29,0
701,325,29,0
672,325,29,0
643,325,29,0
614,325,29,0
585,325,29,0
556,325,30,0
526,325,30,0
496,325,30,0
466,325,30,0
436,325,30,0
406,325,30,0
376,325,30,0
346,325,30,1
316,325,30,1
286,325,30,1
256,325,30,1
226,325,30,1
196,325,30,1
166,325,30,1
136,325,30,0
106,325,30,0
76,325,30,0
46,325,30,0
16,325,30,0
-14,325,30,0
-44,325,30,0
-74,325,30,0
-104,325,30,0
-134,325,30,0
-164,325,30,0
1020,250,30,0
990,250,30,0
960,250,30,0
930,250,30,0
900,250,30,0
870,250,30,0
840,250,30,0
810,250,30,0
780,250,30,0
750,250,30,0
720,250,30,0
690,250,30,0
660,250,30,0
630,250,30,0
600,250,30,0
570,250,30,0
540,250,30,0
510,250,30,0
480,250,30,0
450,250,30,0
420,250,30,0
390,250,30,2
360,250,30,2
330,250,30,2
300,250,30,2
270,250,30,2
240,250,30,2
210,250,30,2
180,250,30,2
150,250,30,2
120,250,30,2
90,250,30,2
60,250,30,2
30,250,30,2
0,250,30,2
-30,250,30,2
-60,250,30,2
-90,250,30,0
-120,250,30,0
-150,250,30,0
1020,325,30,0
990,325,30,0
960,325,30,0
930,325,30,0
900,325,30,0
870,325,30,0
840,325,30,0
810,325,30,0
780,325,30,0
750,325,30,0
720,325,30,0
690,325,30,0
660,325,30,0
630,325,30,0
600,325,30,0
570,325,30,0
540,325,30,0
510,325,30,0
480,325,30,0
450,325,30,0
420,325,30,0
390,325,30,0
360,325,30,0
330,325,30,0
300,325,30,1
270,325,30,1
240,325,30,1
210,325,30,1
180,325,30,0
150,325,30,0
120,325,30,0
90,325,30,0
60,325,30,0
30,325,30,0
0,325,31,0
-31,325,31,0
-62,325,31,0
-93,325,31,0
-124,325,31,0
1020,300,31,0
989,300,31,0
958,300,31,0
927,300,31,0
896,300,31,0
865,300,31,0
834,300,31,0
803,300,31,0
772,300,31,0
741,300,31,0
710,300,31,0
679,300,31,0
648,300,31,0
617,300,31,0
586,300,31,0
555,300,31,0
524,300,31,0
493,300,31,0
462,300,31,0
431,300,31,0
400,300,31,0
369,300,31,1
338,300,31,1
307,300,31,1
276,300,31,1
245,300,31,1
214,300,31,0
183,300,31,0
152,300,31,0
121,300,31,0
90,300,31,0
59,300,31,0
28,300,31,0
-3,300,31,0
-34,300,31,0
-65,300,31,0
-96,300,31,0
-127,300,31,0
1020,300,31,0
989,300,31,0
958,300,31,0
927,300,31,0
896,300,31,0
865,300,31,0
834,300,31,0
803,300,31,0
772,300,31,0
741,300,31,0
710,300,31,0
679,300,31,0
648,300,31,0
617,300,31,0
586,300,31,0
555,300,31,0
524,300,31,0
493,300,31,0
462,300,31,0
431,300,31,0
400,300,31,0
369,300,31,1
338,300,31,1
307,300,31,1
276,300,31,1
245,300,31,1
214,300,31,1
183,300,31,0
152,300,31,0
121,300,31,0
90,300,31,0
59,300,31,0
28,300,31,0
-3,300,31,0
-34,300,31,0
-65,300,31,0
-96,300,31,0
-127,300,31,0
-158,300,31,0
1020,300,31,0
989,300,31,0
958,300,31,0
927,300,31,0
896,300,31,0
865,300,31,0
834,300,31,0
803,300,31,0
772,300,31,0
741,300,31,0
710,300,31,0
679,300,31,0
648,300,31,0
617,300,31,0
586,300,31,0
555,300,31,0
524,300,31,0
493,300,32,0
461,300,32,0
429,300,32,0
397,300,32,0
365,300,32,1
333,300,32,1
301,300,32,1
269,300,32,1
237,300,32,1
205,300,32,1
173,300,32,0
141,300,32,0
109,300,32,0
77,300,32,0
45,300,32,0
13,300,32,0
-19,300,32,0
-51,300,32,0
-83,300,32,0
-115,300,32,0
-147,300,32,0
-179,300,32,0
1020,325,32,0
988,325,32,0
956,325,32,0
924,325,32,0
892,325,32,0
860,325,32,0
828,325,32,0
796,325,32,0
764,325,32,0
732,325,32,0
700,325,32,0
668,325,32,0
636,325,32,0
604,325,32,0
572,325,32,0
540,325,32,0
508,325,32,0
476,325,32,0
444,325,32,0
412,325,32,0
380,325,32,0
348,325,32,1
316,325,32,1
284,325,32,1
252,325,32,1
220,325,32,1
188,325,32,1
156,325,32,0
124,325,32,0
92,325,32,0
60,325,32,0
28,325,32,0
-4,325,32,0
-36,325,32,0
-68,325,32,0
-100,325,32,0
-132,325,32,0
1020,300,32,0
988,300,32,0
956,300,32,0
924,300,32,0
892,300,32,0
860,300,32,0
828,300,32,0
796,300,32,0
764,300,32,0
732,300,32,0
700,300,32,0
668,300,32,0
636,300,32,0
604,300,32,0
572,300,32,0
540,300,32,0
508,300,32,0
476,300,32,0
444,300,32,0
412,300,32,0
380,300,32,0
348,300,32,1
316,300,32,1
284,300,32,1
252,300,32,1
220,300,32,1
188,300,32,1
156,300,32,1
124,300,32,0
92,300,32,0
60,300,32,0
28,300,32,0
-4,300,32,0
-36,300,32,0
-68,300,32,0
-100,300,32,0
-132,300,32,0
-164,300,32,0
1020,250,32,0
988,250,32,0
956,250,33,0
923,250,33,0
890,250,33,0
857,250,33,0
824,250,33,0
791,250,33,0
758,250,33,0
725,250,33,0
692,250,33,0
659,250,33,0
626,250,33,0
593,250,33,0
560,250,33,0
527,250,33,0
494,250,33,0
461,250,33,0
428,250,33,0
395,250,33,0
362,250,33,0
329,250,33,2
296,250,33,2
263,250,33,2
230,250,33,2
197,250,33,2
164,250,33,2
131,250,33,2
98,250,33,2
65,250,33,2
32,250,33,2
-1,250,33,2
-34,250,33,2
-67,250,33,2
-100,250,33,2
-133,250,33,0
-166,250,33,0
1020,300,33,0
987,300,33,0
954,300,33,0
921,300,33,0
888,300,33,0
855,300,33,0
822,300,33,0
789,300,33,0
756,300,33,0
723,300,33,0
690,300,33,0
657,300,33,0
624,300,33,0
591,300,33,0
558,300,33,0
525,300,33,0
492,300,33,0
459,300,33,0
426,300,33,0
393,300,33,0
360,300,33,0
327,300,33,1
294,300,33,1
261,300,33,1
228,300,33,1
195,300,33,1
162,300,33,1
129,300,33,0
96,300,33,0
63,300,33,0
30,300,33,0
-3,300,33,0
-36,300,33,0
-69,300,33,0
-102,300,33,0
-135,300,33,0
-168,300,33,0
1020,250,33,0
987,250,33,0
954,250,33,0
921,250,33,0
888,250,33,0
855,250,33,0
822,250,33,0
789,250,33,0
756,250,33,0
723,250,33,0
690,250,33,0
657,250,33,0
624,250,33,0
591,250,33,0
558,250,33,0
525,250,33,0
492,250,33,0
459,250,33,0
426,250,33,0
393,250,33,0
360,250,33,2
327,250,33,2
294,250,33,2
261,250,33,2
228,250,33,2
195,250,33,2
162,250,33,2
129,250,33,2
96,250,34,2
62,250,34,2
28,250,34,2
-6,250,34,2
-40,250,34,2
-74,250,34,2
-108,250,34,0
-142,250,34,0
-176,250,34,0
1020,325,34,0
986,325,34,0
952,325,34,0
918,325,34,0
884,325,34,0
850,325,34,0
816,325,34,0
782,325,34,0
748,325,34,0
714,325,34,0
680,325,34,0
646,325,34,0
612,325,34,0
578,325,34,0
544,325,34,0
510,325,34,0
476,325,34,0
442,325,34,0
408,325,34,0
374,325,34,1
340,325,34,1
306,325,34,1
272,325,34,1
238,325,34,1
204,325,34,0
170,325,34,0
136,325,34,0
102,325,34,0
68,325,34,0
34,325,34,0
0,325,34,0
-34,325,34,0
-68,325,34,0
-102,325,34,0
-136,325,34,0
1020,250,34,0
986,250,34,0
952,250,34,0
918,250,34,0
884,250,34,0
850,250,34,0
816,250,34,0
782,250,34,0
748,250,34,0
714,250,34,0
680,250,34,0
646,250,34,0
612,250,34,0
578,250,34,0
544,250,34,0
510,250,34,0
476,250,34,0
442,250,34,0
408,250,34,1
374,250,34,1
